,author,location,language,friends,followers,statuses,date,dateint,message,tweet_id,polarity,subjectivity,sentiment,text
395,zbiotech,,None,93,25415,37337,2020-11-23T14:13:44,20201123141344,@apsmunro: IT WORKS 🥳🎉  Great news from the Oxford/AZ vaccine phase III interim analysis today!    But if you tho,1330877193371660288,0.8348,0.75,positive,IT WORKS 🥳🎉  Great news from the Oxford/AZ vaccine phase III interim analysis today!    But if you tho
396,zbiotech,,None,93,25415,37337,2020-11-23T12:59:35,20201123125935,@KelemenCari: Today: Shanghai International Airport- two airport cargo employees test positive for Covid 19. Entire airport shuts down-,1330858532950978562,0.28766464646464646,0.3648358585858586,positive,Today: Shanghai International Airport- two airport cargo employees test positive for Covid 19. Entire airport shuts down-
397,zbiotech,,None,93,25415,37337,2020-11-23T12:43:31,20201123124331,"@jonathanrockoff: A third Covid-19 vaccine, this one developed by AstraZeneca and the University of Oxford, was found to be effective. ⁦",1330854490770186241,0.35501666666666665,0.3666666666666667,positive,"A third Covid-19 vaccine, this one developed by AstraZeneca and the University of Oxford, was found to be effective. ⁦"
398,zbiotech,,None,93,25415,37337,2020-11-23T12:32:02,20201123123202,@BioStocks: $AZN AZD1222 vaccine met primary efficacy endpoint in preventing #COVID19  One dosing regimen (n=2741) showed 90% vaccine ef,1330851602207531010,0.18710000000000002,0.5,neutral,$AZN AZD1222 vaccine met primary efficacy endpoint in preventing   One dosing regimen (n=2741) showed 90% vaccine ef
399,zbiotech,,None,93,25415,37337,2020-11-22T13:54:48,20201122135448,"@ScottGottliebMD: Mobility trends are largely unchanged in the U.S., suggesting we’re unlikely to see a significant change in Covid tran",1330510043293380619,0.11603095238095239,0.6011904761904762,positive,"Mobility trends are largely unchanged in the U.S., suggesting we’re unlikely to see a significant change in Covid tran"
400,zbiotech,,None,93,25415,37337,2020-11-19T16:47:02,20201119164702,@Dereklowe: More vaccine data from SinoVac (unimpressive?) and from AstraZeneca/Oxford (encouraging). But we don't have efficacy data on,1329466222904274945,0.314,0.5,positive,More vaccine data from SinoVac (unimpressive?) and from AstraZeneca/Oxford (encouraging). But we don't have efficacy data on
401,zbiotech,,None,93,25415,37337,2020-11-19T12:55:16,20201119125516,"@JacobPlieth: EU regulator meeting to discuss Covid-19 vaccine approvals, 11 Dec",1329407895658762242,0.0,0.0,neutral,"EU regulator meeting to discuss Covid-19 vaccine approvals, 11 Dec"
402,zbiotech,,None,93,25415,37337,2020-11-18T12:22:36,20201118122236,"@damiangarde: More Covid-19 vaccine news: Pfizer has completed its efficacy analysis, and the vaccine prevented 95% of cases",1329037288014229505,0.2629,0.5,neutral,"More Covid-19 vaccine news: Pfizer has completed its efficacy analysis, and the vaccine prevented 95% of cases"
403,zbiotech,,None,93,25415,37337,2020-11-17T19:22:22,20201117192222,$JNJ reits covid pIII timeline,1328780538371600384,0.0,0.0,neutral,$JNJ reits covid pIII timeline
404,zbiotech,,None,93,25415,37337,2020-11-17T18:35:34,20201117183534,"Fauci stressing the need for other non-mRNA covid vax to be successful as well, absolutely required to achieve volumes needed to curb the pandemic sooner than later",1328768758954020864,0.366475,0.55625,positive,"Fauci stressing the need for other non-mRNA covid vax to be successful as well, absolutely required to achieve volumes needed to curb the pandemic sooner than later"
405,zbiotech,,None,93,25415,37337,2020-11-17T18:01:41,20201117180141,"Immunity to the Coronavirus May Last Years, New Data Hint      certainly would be good for society, not so much for recurring covid vax revs  $PFE $BNTX $MRNA $JNJ $AZN $NVAX $CVAC",1328760234542772224,0.449364935064935,0.37852813852813855,positive,"Immunity to the Coronavirus May Last Years, New Data Hint      certainly would be good for society, not so much for recurring covid vax revs  $PFE $BNTX $MRNA $JNJ $AZN $NVAX $CVAC"
406,zbiotech,,None,93,25415,37337,2020-11-17T14:11:24,20201117141124,"@abettel: Ohio Sen Portman reveals he's enrolled in Covid-19 vaccine trial, to demonstrate confidence in an eventual shot.",1328702279034265600,0.2553,0.0,neutral,"Ohio Sen Portman reveals he's enrolled in Covid-19 vaccine trial, to demonstrate confidence in an eventual shot."
407,zbiotech,,None,93,25415,37337,2020-11-16T16:16:44,20201116161644,@DeItaone: EU EYES COVID-19 VACCINE DEAL WITH MODERNA AT LESS THAN $25 PER DOSE - EU SOURCE $MRNA,1328371434729713665,-0.08333333333333333,0.06666666666666667,neutral,EU EYES COVID-19 VACCINE DEAL WITH MODERNA AT LESS THAN $25 PER DOSE - EU SOURCE $MRNA
408,zbiotech,,None,93,25415,37337,2020-11-16T15:40:46,20201116154046,@NewDay: A South Dakota ER nurse @JodiDoering says her Covid-19 patients often “don’t want to believe that Covid is real.”  “Their last,1328362383987908609,0.08860000000000001,0.18333333333333335,positive,A South Dakota ER nurse  says her Covid-19 patients often “don’t want to believe that Covid is real.”  “Their last
409,zbiotech,,None,93,25415,37337,2020-11-16T15:27:33,20201116152733,some covid news yet to come by late '20/early '21  $JNJ Ad26.COV2-S vax pIII data  $AZN AZD1222 vax ex-US pIII data  $MRK MK-4482 antiviral pII data  $GSK $SNY vax pI/II data and pIII start (likely dec)  $NVAX NVX-CoV2373 vax pIII start (nov)  $PFE $BNTX $MRNA vax FDA adcoms,1328359054712967168,-0.075,0.8,neutral,some covid news yet to come by late '20/early '21  $JNJ Ad26.COV2-S vax pIII data  $AZN AZD1222 vax ex-US pIII data  $MRK MK-4482 antiviral pII data  $GSK $SNY vax pI/II data and pIII start (likely dec)  $NVAX NVX-CoV2373 vax pIII start (nov)  $PFE $BNTX $MRNA vax FDA adcoms
410,zbiotech,,None,93,25415,37337,2020-11-13T12:58:14,20201113125814,@jayberger: This is the line for Covid testing at Dodger Stadium. Today. November 11.,1327234316137619457,0.0,0.0,neutral,This is the line for Covid testing at Dodger Stadium. Today. November 11.
411,zbiotech,,None,93,25415,37337,2020-11-12T18:34:44,20201112183444,"Measles Deaths Soared Worldwide Last Year, as Vaccine Rates Stalled",1326956610326044677,-0.10115,0.06666666666666667,neutral,"Measles Deaths Soared Worldwide Last Year, as Vaccine Rates Stalled"
412,zbiotech,,None,93,25415,37337,2020-11-12T13:09:25,20201112130925,"GlaxoSmithKline and Medicago announce start of Phase 2/3 clinical trials of adjuvanted COVID-19 vaccine candidate  2 dose vax, pIII portion expected to begin by YE'20 after pII dose confirmation  $GSK",1326874744432578562,-0.05,0.4,neutral,"GlaxoSmithKline and Medicago announce start of Phase 2/3 clinical trials of adjuvanted COVID-19 vaccine candidate  2 dose vax, pIII portion expected to begin by YE'20 after pII dose confirmation  $GSK"
413,zbiotech,,None,93,25415,37337,2020-11-12T00:32:35,20201112003235,@bio_clouseau: $JNJ @ CS - hasnt started 2 dose covid vaccine trial yet. Seems pretty confident that a single dose will be effective $MR,1326684277707300865,0.5893714285714285,0.711904761904762,positive,$JNJ @ CS - hasnt started 2 dose covid vaccine trial yet. Seems pretty confident that a single dose will be effective $MR
414,zbiotech,,None,93,25415,37337,2020-11-11T21:03:31,20201111210331,"another monday morning covid vax interim?  As a result, the Company expects the first interim analysis will include substantially more than 53 cases, the targeted trigger point for the analysis.   $MRNA",1326631665607856131,0.1875,0.41666666666666663,neutral,"another monday morning covid vax interim?  As a result, the Company expects the first interim analysis will include substantially more than 53 cases, the targeted trigger point for the analysis.   $MRNA"
415,zbiotech,,None,93,25415,37337,2020-11-11T21:02:33,20201111210233,@MSollender: $MRNA Moderna Has Completed Case Accrual for First Planned Interim Analysis of its mRNA Vaccine Against COVID-19 (mRNA-1273,1326631421801193472,0.125,0.3333333333333333,neutral,$MRNA Moderna Has Completed Case Accrual for First Planned Interim Analysis of its mRNA Vaccine Against COVID-19 (mRNA-1273
416,zbiotech,,None,93,25415,37337,2020-11-11T18:30:11,20201111183011,"@carlquintanilla: Moderna ""will begin assessing data from its Phase 3 vaccine trials 'within a week', according to Anthony Fauci,"" who a",1326593078233272320,0.0,0.0,neutral,"Moderna ""will begin assessing data from its Phase 3 vaccine trials 'within a week', according to Anthony Fauci,"" who a"
417,zbiotech,,None,93,25415,37337,2020-11-11T16:35:23,20201111163523,"@DeItaone: FAUCI SAYS ""IT MAKES LOGICAL SENSE"" FOR MODERNA'S COVID-19 VACCINE CANDIDATE TO SHOW SIMILAR EFFICACY LEVELS AS PFIZER'S - FT",1326564189146648576,0.0625,0.325,neutral,"FAUCI SAYS ""IT MAKES LOGICAL SENSE"" FOR MODERNA'S COVID-19 VACCINE CANDIDATE TO SHOW SIMILAR EFFICACY LEVELS AS PFIZER'S - FT"
418,zbiotech,,None,93,25415,37337,2020-11-11T16:03:16,20201111160316,couple takeaways from SVBLR covid vax risk/opportunity call  expect $MRNA data to be at parity to $BNTX given published data to date  $NVAX is underappreciated,1326556107800711170,0.0,0.0,neutral,couple takeaways from SVBLR covid vax risk/opportunity call  expect $MRNA data to be at parity to $BNTX given published data to date  $NVAX is underappreciated
419,zbiotech,,None,93,25415,37337,2020-11-11T15:31:02,20201111153102,@ScottGottliebMD: Covid hospitalizations are rising quickly. We need to start discussions about how we preserve health system capacity g,1326547994951389191,0.16666666666666666,0.5,neutral,Covid hospitalizations are rising quickly. We need to start discussions about how we preserve health system capacity g
420,zbiotech,,None,93,25415,37337,2020-11-11T15:16:12,20201111151612,"again, guys...PAY ATTENTION TO ME!!!!  $SRNE announced that it is filing an IND for intranasal COVI-DROPS to study the safety and pharmacokinetics in both healthy volunteers and patients with mild COVID-19  today's $SRNE move  $ALT mkt cap (intranasal covid vax IND by YE'20)",1326544259764289543,0.5931333333333333,0.5,positive,"again, guys...PAY ATTENTION TO ME!!!!  $SRNE announced that it is filing an IND for intranasal COVI-DROPS to study the safety and pharmacokinetics in both healthy volunteers and patients with mild COVID-19  today's $SRNE move  $ALT mkt cap (intranasal covid vax IND by YE'20)"
421,zbiotech,,None,93,25415,37337,2020-11-11T14:43:25,20201111144325,@DeItaone: EXCLUSIVE-EU AGREES TO PAY LESS THAN $19.5 PER DOSE FOR PFIZER-BIONTECH COVID-19 VACCINE - EU SOURCE,1326536009006280704,-0.03198333333333333,0.06666666666666667,neutral,EXCLUSIVE-EU AGREES TO PAY LESS THAN $19.5 PER DOSE FOR PFIZER-BIONTECH COVID-19 VACCINE - EU SOURCE
422,zbiotech,,None,93,25415,37337,2020-11-10T19:26:53,20201110192653,$BNTX CEO sees full data set for COVID-19 vaccine in two to three weeks  via CNBC,1326244960912478216,0.175,0.55,neutral,$BNTX CEO sees full data set for COVID-19 vaccine in two to three weeks  via CNBC
423,zbiotech,,None,93,25415,37337,2020-11-10T17:11:15,20201110171115,*NIH'S FAUCI SPEAKS ON MSNBC IN INTERVIEW  *FAUCI SAYS EUA ON PFIZER VACCINE LIKELY TO COME IN A WEEK OR SO  $PFE $BNTX,1326210828186644486,0.0,1.0,neutral,*NIH'S FAUCI SPEAKS ON MSNBC IN INTERVIEW  *FAUCI SAYS EUA ON PFIZER VACCINE LIKELY TO COME IN A WEEK OR SO  $PFE $BNTX
424,zbiotech,,None,93,25415,37337,2020-11-10T16:37:14,20201110163714,@JarrettBellini: Pfizer says their vaccine must be stored at -103° F. The low temperature is being seen as a major hurdle for mass distr,1326202267918360576,-0.120975,0.4,neutral,Pfizer says their vaccine must be stored at -103° F. The low temperature is being seen as a major hurdle for mass distr
425,zbiotech,,None,93,25415,37337,2020-11-10T15:11:08,20201110151108,another update on covid vax valuations post the first pIII interim look (EV/mkt cap):  $MRNA - 27.5/30.5B $BNTX - 25.5/26.6B  $CVAC - 9.3/10.3B $NVAX - 4.8/4.9B  recall $BNTX jointly commercializes w $PFE,1326180599703416832,0.125,0.3333333333333333,neutral,another update on covid vax valuations post the first pIII interim look (EV/mkt cap):  $MRNA - 27.5/30.5B $BNTX - 25.5/26.6B  $CVAC - 9.3/10.3B $NVAX - 4.8/4.9B  recall $BNTX jointly commercializes w $PFE
426,zbiotech,,None,93,25415,37337,2020-11-10T11:38:48,20201110113848,@MSollender: $ALT Altimmune Adds Lonza as a Manufacturing Partner for Supply of AdCOVID™ its Single-Dose Intranasal Vaccine Candidate fo,1326127163544907776,0.0,0.0,neutral,$ALT Altimmune Adds Lonza as a Manufacturing Partner for Supply of AdCOVID™ its Single-Dose Intranasal Vaccine Candidate fo
427,zbiotech,,None,93,25415,37337,2020-11-10T02:20:25,20201110022025,"@kaitlancollins: They didn’t announce a vaccine, they announced promising preliminary data and the CEO of Pfizer told Axios, “I learned",1325986639898931200,0.30095,0.5,positive,"They didn’t announce a vaccine, they announced promising preliminary data and the CEO of Pfizer told Axios, “I learned"
428,zbiotech,,None,93,25415,37337,2020-11-09T15:52:01,20201109155201,@nataliexdean: VACCINE EFFICACY 101: A biostatistician's primer  Ten tweets to cover:  - How is vaccine efficacy calculated? - Distingui,1325828498276179969,0.0,0.0,neutral,VACCINE EFFICACY 101: A biostatistician's primer  Ten tweets to cover:  - How is vaccine efficacy calculated? - Distingui
429,zbiotech,,None,93,25415,37337,2020-11-09T13:56:02,20201109135602,@ethanjweiss: Good news on the vaccine. When will it be great news?   We (I) need to know a few more things:  1) Is it safe? 2) Is it sa,1325799310504697856,0.6711499999999999,0.49000000000000005,positive,Good news on the vaccine. When will it be great news?   We (I) need to know a few more things:  1) Is it safe? 2) Is it sa
430,zbiotech,,None,93,25415,37337,2020-11-09T13:48:44,20201109134844,@HelenBranswell: 1. Turning this into a brief thread. The prelim analysis — 90% efficacy — from the Pfizer #covid19 vaccine is very enco,1325797474531946496,0.05,0.31666666666666665,neutral,1. Turning this into a brief thread. The prelim analysis — 90% efficacy — from the Pfizer  vaccine is very enco
431,zbiotech,,None,93,25415,37337,2020-11-09T11:52:57,20201109115257,"@adamfeuerstein: FANTASTIC BREAKING NEWS: #Covid19 vaccine from Pfizer and BioNTech is strongly effective, early data from large trial i",1325768336823775233,0.5943857142857143,0.6071428571428571,positive,"FANTASTIC BREAKING NEWS:  vaccine from Pfizer and BioNTech is strongly effective, early data from large trial i"
432,zbiotech,,None,93,25415,37337,2020-11-05T18:19:35,20201105181935,"@matthewherper: The 30,000-volunteer, two-dose trial of $JNJ's Covid-19 vaccine, to be conducted mostly in Europe, is listed on",1324416083865018370,0.25,0.5,neutral,"The 30,000-volunteer, two-dose trial of $JNJ's Covid-19 vaccine, to be conducted mostly in Europe, is listed on"
433,zbiotech,,None,93,25415,37337,2020-11-05T12:34:24,20201105123424,@ZacharyBrennan: AstraZeneca says total enrollment in its Covid vaccine trials globally at ~23k (up 3k). US trial to enroll 40k (up from,1324329215479734272,0.0,0.375,neutral,AstraZeneca says total enrollment in its Covid vaccine trials globally at ~23k (up 3k). US trial to enroll 40k (up from
434,zbiotech,,None,93,25415,37337,2020-11-04T18:10:51,20201104181051,yeezus  Jefferies analyst Michael Yee upgraded Biogen to Buy from Hold with a $450 price target.  $BIIB,1324051497185927168,0.0,0.0,neutral,yeezus  Jefferies analyst Michael Yee upgraded Biogen to Buy from Hold with a $450 price target.  $BIIB
435,zbiotech,,None,93,25415,37337,2020-11-04T14:38:47,20201104143847,"Australia has secured 50M more potential coronavirus vaccine doses through two new agreements, The Sidney Morning Herald's Rob Harris reports.   Under the new deals, which could be announced on Wednesday, $NVAX will supply 40M vaccine doses and $PFE and $BNTX will provide 10M",1323998130849894401,0.12239090909090909,0.6022727272727273,positive,"Australia has secured 50M more potential coronavirus vaccine doses through two new agreements, The Sidney Morning Herald's Rob Harris reports.   Under the new deals, which could be announced on Wednesday, $NVAX will supply 40M vaccine doses and $PFE and $BNTX will provide 10M"
436,zbiotech,,None,93,25415,37337,2020-11-03T12:52:15,20201103125215,"@C_Barraud: 🇸🇪 #SWEDEN IN A 'VERY SERIOUS SITUATION,' PM SAYS ABOUT #COVID - BBG *SWEDEN ANNOUNCES 8-PERSON LIMIT ON GROUPS IN RESTAURAN",1323608931365720064,-0.4513666666666667,0.8666666666666667,negative,"🇸🇪  IN A 'VERY SERIOUS SITUATION,' PM SAYS ABOUT  - BBG *SWEDEN ANNOUNCES 8-PERSON LIMIT ON GROUPS IN RESTAURAN"
437,zbiotech,,None,93,25415,37337,2020-11-01T02:22:58,20201101022258,"@Cleavon_MD: Trump: You know, our doctors get more money if someone dies from COVID  Truth: I took a 20% pay cut due to less patients. L",1322725792376303616,0.2862722222222222,0.3138888888888889,positive,"Trump: You know, our doctors get more money if someone dies from COVID  Truth: I took a 20% pay cut due to less patients. L"
438,zbiotech,,None,93,25415,37337,2020-11-01T02:14:13,20201101021413,"“All the stars are aligned in the wrong place as you go into the fall and winter season, with people congregating at home indoors. You could not possibly be positioned more poorly.”  Fauci warns of covid surge, offers blunt assessment of Trump's response",1322723589792141323,-0.32045,0.6,negative,"“All the stars are aligned in the wrong place as you go into the fall and winter season, with people congregating at home indoors. You could not possibly be positioned more poorly.”  Fauci warns of covid surge, offers blunt assessment of Trump's response"
439,zbiotech,,None,93,25415,37337,2020-10-30T02:16:05,20201030021605,@therecount: Trump has put all his eggs in the COVID vaccine basket.  And he's spent the last few months promising that it's coming “ver,1321999285911756803,0.18844999999999998,0.19166666666666668,neutral,Trump has put all his eggs in the COVID vaccine basket.  And he's spent the last few months promising that it's coming “ver
440,zbiotech,,None,93,25415,37337,2020-10-29T14:34:28,20201029143428,*RUSSIA COVID VACCINE TRIAL PAUSED DUE TO SHOAGE OF DOSES:RS,1321822716199161856,-0.0625,0.375,neutral,*RUSSIA COVID VACCINE TRIAL PAUSED DUE TO SHOAGE OF DOSES:RS
441,zbiotech,,None,93,25415,37337,2020-10-28T19:50:27,20201028195027,@ZacharyBrennan: Fauci now predicting the first vaccine EUA may come in January  (Pfizer's comments yesterday reset the timeline for man,1321539849531346949,0.125,0.3333333333333333,neutral,Fauci now predicting the first vaccine EUA may come in January  (Pfizer's comments yesterday reset the timeline for man
442,zbiotech,,None,93,25415,37337,2020-10-28T14:23:13,20201028142313,*FARAH SAYS TRUMP DOES NOT BELIEVE COVID HAS BEEN DEFEATED  *FARAH SAYS PRESS RELEASE ON COVID RESPONSE WAS 'POORLY WORDED'  swap 'a lie' with 'poorly worded' and i'm with you,1321457497106870272,-0.49520000000000003,0.6,negative,*FARAH SAYS TRUMP DOES NOT BELIEVE COVID HAS BEEN DEFEATED  *FARAH SAYS PRESS RELEASE ON COVID RESPONSE WAS 'POORLY WORDED'  swap 'a lie' with 'poorly worded' and i'm with you
443,zbiotech,,None,93,25415,37337,2020-10-27T14:54:19,20201027145419,"to date, $PFE has mfg'd 'hundreds of thousands' of doses of their covid vax...working to begin mass scale up shortly",1321102934059458560,0.0,0.3,neutral,"to date, $PFE has mfg'd 'hundreds of thousands' of doses of their covid vax...working to begin mass scale up shortly"
444,zbiotech,,None,93,25415,37337,2020-10-27T11:06:34,20201027110634,@adamfeuerstein: $PFE $BNTX —  interim analysis of #Covid19 vaccine trial has not yet been conducted.,1321045620224831488,0.0,0.0,neutral,$PFE $BNTX —  interim analysis of  vaccine trial has not yet been conducted.
445,zbiotech,,None,93,25415,37337,2020-10-26T15:10:45,20201026151045,"@ashishkjha: President Trump, advisor @SWAtlasHoover arguing there's lot of false coding of COVID  This is junk news  Like junk food, ju",1320744684306780160,-0.264,0.6,negative,"President Trump, advisor  arguing there's lot of false coding of COVID  This is junk news  Like junk food, ju"
446,zbiotech,,None,93,25415,37337,2020-10-26T15:08:11,20201026150811,"@Craig_A_Spencer: This is a great thread on the truth behind COVID and hospital reimbursements by @ashishkjha.  As he points out here, w",1320744037142437889,0.47530000000000006,0.725,positive,"This is a great thread on the truth behind COVID and hospital reimbursements by   As he points out here, w"
447,zbiotech,,None,93,25415,37337,2020-10-23T19:01:35,20201023190135,*JOHNSON  JOHNSON VIRUS VACCINE TRIAL WILL RESUME SOON: WAPO  $JNJ,1319715609475678210,0.0,0.0,neutral,*JOHNSON  JOHNSON VIRUS VACCINE TRIAL WILL RESUME SOON: WAPO  $JNJ
448,zbiotech,,None,93,25415,37337,2020-10-23T18:16:07,20201023181607,"@jonathanrockoff: SCOOP: @US_FDA lifts the hold on $AZN's Covid-19 vaccine trial in the U.S., @TomBurtonWSJ reports.",1319704167913578496,0.1627,0.0,neutral,"SCOOP:  lifts the hold on $AZN's Covid-19 vaccine trial in the U.S.,  reports."
449,zbiotech,,None,93,25415,37337,2020-10-23T18:15:51,20201023181551,"*FDA Permits Resumption of U.S. Phase 3 Trial for AstraZeneca's Covid-19 Vaccine, Sources Say  $AZN",1319704102826348546,0.0,0.0,neutral,"*FDA Permits Resumption of U.S. Phase 3 Trial for AstraZeneca's Covid-19 Vaccine, Sources Say  $AZN"
450,zbiotech,,None,93,25415,37337,2020-10-21T18:39:38,20201021183938,*OXFORD SAYS BRAZIL REGULATOR RECOMMENDS VACCINE TRIAL CONTINUE  *OXFORD UNIVERSITY HAS NO CONCERNS ABOUT VACCINE TRIAL SAFETY  $AZN,1318985310940909568,0.1806,0.0,neutral,*OXFORD SAYS BRAZIL REGULATOR RECOMMENDS VACCINE TRIAL CONTINUE  *OXFORD UNIVERSITY HAS NO CONCERNS ABOUT VACCINE TRIAL SAFETY  $AZN
451,zbiotech,,None,93,25415,37337,2020-10-21T17:41:16,20201021174116,@DeItaone pt who passed away did NOT receive $AZN vaccine,1318970623511744519,0.0,0.0,neutral,pt who passed away did NOT receive $AZN vaccine
452,zbiotech,,None,93,25415,37337,2020-10-20T16:41:12,20201020164112,@DeItaone: ASTRAZENECA COVID-19 VACCINE TRIAL IN U.S. EXPECTED TO RESUME AS EARLY AS THIS WEEK -SOURCES $AZN,1318593120624381952,0.0,0.35,neutral,ASTRAZENECA COVID-19 VACCINE TRIAL IN U.S. EXPECTED TO RESUME AS EARLY AS THIS WEEK -SOURCES $AZN
453,zbiotech,,None,93,25415,37337,2020-10-20T16:37:36,20201020163736,Structural analysis of full-length SARS-CoV-2 spike protein from an advanced vaccine candidate   $NVAX,1318592214742847488,0.23333333333333334,0.5166666666666666,positive,Structural analysis of full-length SARS-CoV-2 spike protein from an advanced vaccine candidate   $NVAX
454,zbiotech,,None,93,25415,37337,2020-10-20T12:29:06,20201020122906,FDA BDs for thursday mtg on covid vax-    $MRNA $PFE $BNTX $NVAX $AZN,1318529674746712064,0.0,0.0,neutral,FDA BDs for thursday mtg on covid vax-    $MRNA $PFE $BNTX $NVAX $AZN
455,zbiotech,,None,93,25415,37337,2020-10-20T11:56:10,20201020115610,@jonathanrockoff: $MRNA CEO Bancel tells ⁦@stefaniei⁩ at #WSJTechLive that the company’s Covid-19 vaccine could have interim results in,1318521387078868994,0.0,0.0,neutral,$MRNA CEO Bancel tells ⁦ at  that the company’s Covid-19 vaccine could have interim results in
456,zbiotech,,None,93,25415,37337,2020-10-19T20:06:52,20201019200652,STAT-Harris Poll: The share of Americans interested in getting Covid-19 vaccine as soon as possible...  via @statnews,1318282490885427200,0.3622,0.75,positive,STAT-Harris Poll: The share of Americans interested in getting Covid-19 vaccine as soon as possible...  via
457,zbiotech,,None,93,25415,37337,2020-10-19T01:31:22,20201019013122,"@matthewherper: Fauci admits administration has restricted his media appearances, says he's not surprised Trump got COVID.",1318001766152228870,-0.1577,0.9,negative,"Fauci admits administration has restricted his media appearances, says he's not surprised Trump got COVID."
458,zbiotech,,None,93,25415,37337,2020-10-17T00:58:28,20201017005828,@ZacharyBrennan: Less than 500 participants away from  full enrollment in a Phase 3 Covid-19 vaccine trial (in less than 3 months),1317268708478406657,0.002777777777777777,0.22777777777777777,neutral,Less than 500 participants away from  full enrollment in a Phase 3 Covid-19 vaccine trial (in less than 3 months)
459,zbiotech,,None,93,25415,37337,2020-10-16T11:32:43,20201016113243,Pfizer to seek FDA approval for Covid -19 vaccine in November | Financial Times  $PFE $BNTX,1317065933584818177,0.23835,0.0,neutral,Pfizer to seek FDA approval for Covid -19 vaccine in November | Financial Times  $PFE $BNTX
460,zbiotech,,None,93,25415,37337,2020-10-14T19:43:53,20201014194353,"@DeItaone: *FAUCI: VACCINE FOR PUBLIC LIKELY AVAILABLE MID, END OF APRIL",1316464764130922503,0.05,0.3666666666666667,neutral,"*FAUCI: VACCINE FOR PUBLIC LIKELY AVAILABLE MID, END OF APRIL"
461,zbiotech,,None,93,25415,37337,2020-10-14T02:03:58,20201014020358,"@DrTomFrieden: If you die from cancer and you also have diabetes, you died from cancer. If you die from Covid and you also had diabetes,",1316198026986369025,-0.4845,0.0,neutral,"If you die from cancer and you also have diabetes, you died from cancer. If you die from Covid and you also had diabetes,"
462,zbiotech,,None,93,25415,37337,2020-10-14T00:36:20,20201014003620,@ZacharyBrennan: Another bizarre move: Trump admin attempting to re-brand an EUA to make it seem closer to a licensed vaccine via @adamc,1316175973071626241,0.04090000000000002,0.6,neutral,Another bizarre move: Trump admin attempting to re-brand an EUA to make it seem closer to a licensed vaccine via
463,zbiotech,,None,93,25415,37337,2020-10-13T18:37:44,20201013183744,covid MAbs  good for $LLY - good for $REGN  bad for $LLY - good for $REGN,1316085730079387654,0.49345,0.6166666666666667,positive,covid MAbs  good for $LLY - good for $REGN  bad for $LLY - good for $REGN
464,zbiotech,,None,93,25415,37337,2020-10-13T18:30:16,20201013183016,@ArmstrongDrew: Lilly statement on safety pause of Covid-19 antibody drug. Hasn't been a good 48 hours for Covid prevention/treatment tr,1316083853321211905,0.40059999999999996,0.6000000000000001,positive,Lilly statement on safety pause of Covid-19 antibody drug. Hasn't been a good 48 hours for Covid prevention/treatment tr
465,zbiotech,,None,93,25415,37337,2020-10-13T12:30:47,20201013123047,*ASTRAZENECA: COVID VACCINE PRELIMINARY RESULTS AIMED FOR END YR  $AZN,1315993385149304834,0.0,0.0,neutral,*ASTRAZENECA: COVID VACCINE PRELIMINARY RESULTS AIMED FOR END YR  $AZN
466,zbiotech,,None,93,25415,37337,2020-10-13T00:37:12,20201013003712,@statnews: BREAKING: Johnson  Johnson Covid-19 vaccine study paused due to unexplained illness in participant,1315813804996005890,-0.24469999999999997,0.1875,negative,BREAKING: Johnson  Johnson Covid-19 vaccine study paused due to unexplained illness in participant
467,zbiotech,,None,93,25415,37337,2020-10-10T02:39:53,20201010023953,@PeteButtigieg: Why is Lindsey Graham refusing to take a Covid test? Is the President still on steroids? Where is the Vice President?,1314757514328711183,-0.25035,0.0,neutral,Why is Lindsey Graham refusing to take a Covid test? Is the President still on steroids? Where is the Vice President?
468,zbiotech,,None,93,25415,37337,2020-10-08T15:49:07,20201008154907,"@JamesPaton14: Covid Vaccine ‘Unlikely’ to Be Ready for Use This Year in EU, from ⁦@journosooz⁩",1314231356193468416,0.10560000000000001,0.5,neutral,"Covid Vaccine ‘Unlikely’ to Be Ready for Use This Year in EU, from ⁦"
469,zbiotech,,None,93,25415,37337,2020-10-08T12:42:40,20201008124240,"somebody pull the plug on this guy  *TRUMP SAYS ELI LILLY, REGENERON TREATMENTS CURE COVID  $LLY $REGN",1314184436985065477,0.0,0.0,neutral,"somebody pull the plug on this guy  *TRUMP SAYS ELI LILLY, REGENERON TREATMENTS CURE COVID  $LLY $REGN"
470,zbiotech,,None,93,25415,37337,2020-10-08T11:53:34,20201008115334,"Separate to the agreement with the EC, as part of the Company's larger commitment to respond to the COVID-19 pandemic, $JNJ has also announced plans to allocate up to 500 million vaccine doses toward international efforts to ensure access for lower income countries",1314172080498319361,0.36755,0.25,neutral,"Separate to the agreement with the EC, as part of the Company's larger commitment to respond to the COVID-19 pandemic, $JNJ has also announced plans to allocate up to 500 million vaccine doses toward international efforts to ensure access for lower income countries"
