,author,location,language,friends,followers,statuses,date,message,tweet_id,polarity,subjectivity,sentiment,text
242,bradloncar,"Lenexa, KS / Venice, FL",None,326,37201,62544,2020-08-11T20:07:20,"@jeffrey_feff I think their vaccine has about same shot at others like Oxford, so I don't think it's a total joke.",1293277843754045444,0.30575,0.4375,neutral,"I think their vaccine has about same shot at others like Oxford, so I don't think it's a total joke."
243,bradloncar,"Lenexa, KS / Venice, FL",None,326,37201,62544,2020-08-11T20:05:13,If you liked the Russian vaccine news today...wait until the inevitable Russian CRISPR scandal happens one day.,1293277309059858432,0.062099999999999995,0.45,neutral,If you liked the Russian vaccine news today...wait until the inevitable Russian CRISPR scandal happens one day.
244,bradloncar,"Lenexa, KS / Venice, FL",None,326,37201,62544,2020-08-11T12:38:35,Back in March I used a graphic of Sputnik in my blog post describing the oncoming vaccine space race. #Nostradamus,1293164911690952705,0.0,0.2,neutral,Back in March I used a graphic of Sputnik in my blog post describing the oncoming vaccine space race.
245,bradloncar,"Lenexa, KS / Venice, FL",None,326,37201,62544,2020-08-11T00:41:37,"@Aiims1742: Another day, another #SARSCoV2 vaccine preprint SinoVac (China), reporting ph2 data: - humoral immunity only, no T cell data",1292984479489896448,-0.07655,1.0,neutral,"Another day, another  vaccine preprint SinoVac (China), reporting ph2 data: - humoral immunity only, no T cell data"
246,bradloncar,"Lenexa, KS / Venice, FL",None,326,37201,62544,2020-08-09T19:17:00,We have another big week of healthcare calls ahead. Including some of the vaccine names:  M: $INO $ICPT $NVAX T:,1292540399915954177,0.0,0.1,neutral,We have another big week of healthcare calls ahead. Including some of the vaccine names:  M: $INO $ICPT $NVAX T:
247,bradloncar,"Lenexa, KS / Venice, FL",None,326,37201,62544,2020-08-09T17:38:46,"@JohnCendpts: The @nytimes has discovered reason to be skeptical about Inovio's wash, rinse and repeat approach to vaccine development.",1292515681133633536,-0.4091,0.5,negative,"The  has discovered reason to be skeptical about Inovio's wash, rinse and repeat approach to vaccine development."
248,bradloncar,"Lenexa, KS / Venice, FL",None,326,37201,62544,2020-08-04T21:40:44,"@megtirrell: Novavax slide on neutralizing antibody levels of #COVID19 vaccine candidate vs human convalescent plasma, from phase 1 tria",1290764633582821380,0.0,0.1,neutral,"Novavax slide on neutralizing antibody levels of  vaccine candidate vs human convalescent plasma, from phase 1 tria"
249,bradloncar,"Lenexa, KS / Venice, FL",None,326,37201,62544,2020-08-04T20:05:20,"@jonathanrockoff: Breaking: $NVAX Covid-19 vaccine induces immune response in Phase 1 study, Novavax tells @Loftus. The vaccine also was",1290740624757608448,0.148,0.0,neutral,"Breaking: $NVAX Covid-19 vaccine induces immune response in Phase 1 study, Novavax tells  The vaccine also was"
250,bradloncar,"Lenexa, KS / Venice, FL",None,326,37201,62544,2020-08-03T10:53:30,"@JohnCendpts: So Covid-19 leader BioNTech has a cancer vaccine in development? Yes, and Regeneron just jumped in for the PhII combo stud",1290239364904005639,-0.20095,0.0,neutral,"So Covid-19 leader BioNTech has a cancer vaccine in development? Yes, and Regeneron just jumped in for the PhII combo stud"
251,bradloncar,"Lenexa, KS / Venice, FL",None,326,37201,62544,2020-08-03T08:41:15,@WSJ: A complex web of investors who stand to profit if Oxford’s coronavirus vaccine succeeds illustrates the financial interests often,1290206080841191424,0.46486666666666665,0.16666666666666666,positive,A complex web of investors who stand to profit if Oxford’s coronavirus vaccine succeeds illustrates the financial interests often
252,bradloncar,"Lenexa, KS / Venice, FL",None,326,37201,62544,2020-07-31T00:53:57,"@ScienceSid1 If the U.S. govt can afford to pay Pfizer $39, I think it can afford to pay Astra slightly more than $8.",1289001320133918721,0.14884999999999998,0.5,neutral,"If the U.S. govt can afford to pay Pfizer $39, I think it can afford to pay Astra slightly more than $8."
253,bradloncar,"Lenexa, KS / Venice, FL",None,326,37201,62544,2020-07-30T23:27:59,"Maybe if they and Astra were charging small profit on the vaccine, they could have kept all of these cancer researc",1288979685108580353,-0.3056,0.4,negative,"Maybe if they and Astra were charging small profit on the vaccine, they could have kept all of these cancer researc"
254,bradloncar,"Lenexa, KS / Venice, FL",None,326,37201,62544,2020-07-30T21:08:40,@rileyraygriffin: Early this morning I spoke with JJ's Dr. Paul Stoffels about the preclinical coronavirus vaccine data...  Stoffels sa,1288944624728444928,0.05,0.3,neutral,Early this morning I spoke with JJ's Dr. Paul Stoffels about the preclinical coronavirus vaccine data...  Stoffels sa
255,bradloncar,"Lenexa, KS / Venice, FL",None,326,37201,62544,2020-07-30T15:59:15,"Choose your character, vaccine race edition:",1288866757952905217,0.0,0.0,neutral,"Choose your character, vaccine race edition:"
256,bradloncar,"Lenexa, KS / Venice, FL",None,326,37201,62544,2020-07-30T08:44:07,"@JacobPlieth: $AZN says COGS for its Covid-19 vaccine AZD1222 are ""a few dollars per dose"". Note its commitment to supply an no profit a",1288757253433167873,-0.07500000000000001,0.1,neutral,"$AZN says COGS for its Covid-19 vaccine AZD1222 are ""a few dollars per dose"". Note its commitment to supply an no profit a"
257,bradloncar,"Lenexa, KS / Venice, FL",None,326,37201,62544,2020-07-29T05:06:28,Sanofi and Glaxo reach supply agreement with UK for up 60 million doses of recombinant protein-based COVID vaccine.,1288340089559490561,0.2553,0.0,neutral,Sanofi and Glaxo reach supply agreement with UK for up 60 million doses of recombinant protein-based COVID vaccine.
258,bradloncar,"Lenexa, KS / Venice, FL",None,326,37201,62544,2020-07-29T05:02:45,Roche phase 3 of COVACTA in severe COVID patients failed.,1288339157207711744,-0.6048,0.3,negative,Roche phase 3 of COVACTA in severe COVID patients failed.
259,bradloncar,"Lenexa, KS / Venice, FL",None,326,37201,62544,2020-07-26T10:20:33,Pfizer signed a deal with CanSino on Saturday to promote the company’s meningitis vaccine in China.,1287331970264051712,0.1909,0.0,neutral,Pfizer signed a deal with CanSino on Saturday to promote the company’s meningitis vaccine in China.
260,bradloncar,"Lenexa, KS / Venice, FL",None,326,37201,62544,2020-07-22T17:30:35,Pfizer sets the pace for mRNA vaccines.,1285990639205851136,0.0,0.0,neutral,Pfizer sets the pace for mRNA vaccines.
261,bradloncar,"Lenexa, KS / Venice, FL",None,326,37201,62544,2020-07-22T12:11:18,The Pfizer deal is right down the middle for what people expected on mRNA pricing. Recall that Michael Yee’s bull s,1285910289687470081,0.0037698412698412634,0.3061507936507937,neutral,The Pfizer deal is right down the middle for what people expected on mRNA pricing. Recall that Michael Yee’s bull s
262,bradloncar,"Lenexa, KS / Venice, FL",None,326,37201,62544,2020-07-20T14:54:07,The next piece of data that would be great to see published is inactivated virus vaccine data. This will give us a,1285226485478031361,0.5124500000000001,0.375,positive,The next piece of data that would be great to see published is inactivated virus vaccine data. This will give us a
263,bradloncar,"Lenexa, KS / Venice, FL",None,326,37201,62544,2020-07-20T13:45:51,"@richardhorton1: Here is a second COVID-19 vaccine trial, led by Chinese scientists. This recombinant adenovirus type-5 vaccine induces",1285209308595183616,0.0,0.0,neutral,"Here is a second COVID-19 vaccine trial, led by Chinese scientists. This recombinant adenovirus type-5 vaccine induces"
264,bradloncar,"Lenexa, KS / Venice, FL",None,326,37201,62544,2020-07-20T13:39:47,"@richardhorton1: The phase 1/2 Oxford COVID-19 vaccine trial is now published. The vaccine is safe, well-tolerated, and immunogenic. Con",1285207778634670081,0.4702,0.5,positive,"The phase 1/2 Oxford COVID-19 vaccine trial is now published. The vaccine is safe, well-tolerated, and immunogenic. Con"
265,bradloncar,"Lenexa, KS / Venice, FL",None,326,37201,62544,2020-07-20T13:36:52,"@MSollender: $AZN Safety and immunogenicity of the ChAdOx1 nCoV-19 vaccine against SARS-CoV-2: a preliminary report of a phase 1/2, sing",1285207047781388290,0.21075,0.0,neutral,"$AZN Safety and immunogenicity of the ChAdOx1 nCoV-19 vaccine against SARS-CoV-2: a preliminary report of a phase 1/2, sing"
266,bradloncar,"Lenexa, KS / Venice, FL",None,326,37201,62544,2020-07-20T05:30:32,@MSollender: $PFE $BNTX Pfizer and BioNTech Announce Agreement with the United Kingdom for 30 Million Doses of mRNA-based Vaccine Candid,1285084654903623680,0.6592,0.8,positive,$PFE $BNTX Pfizer and BioNTech Announce Agreement with the United Kingdom for 30 Million Doses of mRNA-based Vaccine Candid
267,bradloncar,"Lenexa, KS / Venice, FL",None,326,37201,62544,2020-07-16T16:17:18,Talking $JNJ earnings and $MRNA $AZN vaccine efforts on @TDANetwork with @OJRenick earlier:,1283797869166813184,0.0,0.5,neutral,Talking $JNJ earnings and $MRNA $AZN vaccine efforts on  with  earlier:
268,bradloncar,"Lenexa, KS / Venice, FL",None,326,37201,62544,2020-07-14T21:02:17,@EricTopol: The Phase 1 of the @moderna_tx #SARSCoV2 vaccine results published @NEJM today and they are very encouraging for immune resp,1283144812254961664,0.4658,0.3,positive,The Phase 1 of the   vaccine results published  today and they are very encouraging for immune resp
269,bradloncar,"Lenexa, KS / Venice, FL",None,326,37201,62544,2020-07-14T21:01:26,@JohnCendpts: NEW --NIAID and Moderna spell out a 'robust' immune response in PhI coronavirus vaccine test — but big questions remain to,1283144597158363138,0.19319090909090908,0.2772727272727273,positive,NEW --NIAID and Moderna spell out a 'robust' immune response in PhI coronavirus vaccine test — but big questions remain to
270,bradloncar,"Lenexa, KS / Venice, FL",None,326,37201,62544,2020-07-13T20:04:12,"Announce preclinical COVID ""data"" in the morning, do a raise in the afternoon.🐁💰",1282767805495095296,0.0,0.0,neutral,"Announce preclinical COVID ""data"" in the morning, do a raise in the afternoon.🐁💰"
271,bradloncar,"Lenexa, KS / Venice, FL",None,326,37201,62544,2020-07-07T16:50:46,Happy be included in Politico's big story on the vaccine #SpaceRace.,1280544801667104768,0.48595,0.55,positive,Happy be included in Politico's big story on the vaccine
272,bradloncar,"Lenexa, KS / Venice, FL",None,326,37201,62544,2020-07-07T12:45:25,"@JChanPharma: 'At war time speed', China leads COVID-19 vaccine race",1280483057158496256,-0.2997,0.0,neutral,"'At war time speed', China leads COVID-19 vaccine race"
273,bradloncar,"Lenexa, KS / Venice, FL",None,326,37201,62544,2020-07-01T14:58:42,Note to media training people at Pfizer - most of the general public doesn't know what convalescent plasma means. D,1278342269511311361,0.09166666666666667,0.35555555555555557,neutral,Note to media training people at Pfizer - most of the general public doesn't know what convalescent plasma means. D
274,bradloncar,"Lenexa, KS / Venice, FL",None,326,37201,62544,2020-07-01T14:04:37,One of the most fascinating stories of COVID is how quickly mRNA has gone from out of favor to where it is now. Rem,1278328658822942723,0.6342555555555556,0.6166666666666667,positive,One of the most fascinating stories of COVID is how quickly mRNA has gone from out of favor to where it is now. Rem
275,bradloncar,"Lenexa, KS / Venice, FL",None,326,37201,62544,2020-07-01T13:06:58,@statnews: BREAKING: Covid-19 vaccine from Pfizer and BioNTech shows positive results,1278314154227621888,0.39233636363636365,0.5454545454545454,positive,BREAKING: Covid-19 vaccine from Pfizer and BioNTech shows positive results
276,bradloncar,"Lenexa, KS / Venice, FL",None,326,37201,62544,2020-06-30T12:17:20,@WSJ: The FDA plans to require that any Covid-19 vaccine be at least 50% more effective than a placebo to gain approval,1277939275481432064,0.5692333333333334,0.5666666666666668,positive,The FDA plans to require that any Covid-19 vaccine be at least 50% more effective than a placebo to gain approval
277,bradloncar,"Lenexa, KS / Venice, FL",None,326,37201,62544,2020-06-30T12:10:12,Communicating in the time of COVID. This Inovio press release is about as good of an example there is where a PR mi,1277937477626535938,0.5702,0.6000000000000001,positive,Communicating in the time of COVID. This Inovio press release is about as good of an example there is where a PR mi
278,bradloncar,"Lenexa, KS / Venice, FL",None,326,37201,62544,2020-06-30T03:09:42,@Zamboni231 @OYCar They've partnered with the Canadian gov't. It's the first vaccine in trials in Canada.,1277801458075918336,0.125,0.3333333333333333,neutral,They've partnered with the Canadian gov't. It's the first vaccine in trials in Canada.
279,bradloncar,"Lenexa, KS / Venice, FL",None,326,37201,62544,2020-06-30T02:04:15,@OYCar It’s not a phase 3 because there isn’t enough active vaccine spread to conduct one in China.,1277784985995489280,0.16761666666666666,0.55,neutral,It’s not a phase 3 because there isn’t enough active vaccine spread to conduct one in China.
280,bradloncar,"Lenexa, KS / Venice, FL",None,326,37201,62544,2020-06-29T05:08:09,China’s prioritization of the CanSino vaccine is a little odd (pending further data)...it’s clear that this is the,1277468880290623488,0.04387916666666667,0.4083333333333333,neutral,China’s prioritization of the CanSino vaccine is a little odd (pending further data)...it’s clear that this is the
281,bradloncar,"Lenexa, KS / Venice, FL",None,326,37201,62544,2020-06-29T04:52:36,Guess this is technically the first vaccine “approval” in the world.,1277464963821469696,0.0625,0.21666666666666667,neutral,Guess this is technically the first vaccine “approval” in the world.
282,bradloncar,"Lenexa, KS / Venice, FL",None,326,37201,62544,2020-06-25T19:55:36,Imagine what vaccine conspiracy people will be saying when military people are shocking you with Inovio's equipment.,1276242661469544448,-0.63845,0.55,negative,Imagine what vaccine conspiracy people will be saying when military people are shocking you with Inovio's equipment.
283,bradloncar,"Lenexa, KS / Venice, FL",None,326,37201,62544,2020-06-23T20:51:26,This was 2 1/2 months ago. Meanwhile Sanofi and Pfizer jumping in with both feet.,1275531934920249345,0.0,0.0,neutral,This was 2 1/2 months ago. Meanwhile Sanofi and Pfizer jumping in with both feet.
284,bradloncar,"Lenexa, KS / Venice, FL",None,326,37201,62544,2020-06-23T16:24:36,"@MSollender @gcbioinv If the vaccine doesn't work out, Department of Defense can use the CELLECTRA machines as stun guns.",1275464785774235649,0.064,0.0,neutral,"If the vaccine doesn't work out, Department of Defense can use the CELLECTRA machines as stun guns."
285,bradloncar,"Lenexa, KS / Venice, FL",None,326,37201,62544,2020-06-22T23:58:16,@skathire: Wow!  Oral dexamethasone:  dramatic mortality benefit is severe COVID  Evidence from an RCT involving  6000 patients,1275216566628618240,0.25771666666666665,0.8,neutral,Wow!  Oral dexamethasone:  dramatic mortality benefit is severe COVID  Evidence from an RCT involving  6000 patients
286,bradloncar,"Lenexa, KS / Venice, FL",None,326,37201,62544,2020-06-18T11:36:23,@AKAarsalan: Here's @AmberTongPW on what we know about the Chinese vaccine efforts —,1273580313508265984,0.0,0.0,neutral,Here's  on what we know about the Chinese vaccine efforts —
287,bradloncar,"Lenexa, KS / Venice, FL",None,326,37201,62544,2020-06-14T00:51:22,"Imagine this hypothetical scene:   SinoVac wins the vaccine race, becomes the first approved in the world. Stock st",1271968438462939138,0.5164500000000001,0.26666666666666666,positive,"Imagine this hypothetical scene:   SinoVac wins the vaccine race, becomes the first approved in the world. Stock st"
288,bradloncar,"Lenexa, KS / Venice, FL",None,326,37201,62544,2020-06-14T00:29:54,@JohnCendpts: Sinovac posts positive PhI/II data for their Covid-19 vaccine as researchers rush into a pivotal test,1271963037629648896,0.4605181818181818,0.6727272727272727,positive,Sinovac posts positive PhI/II data for their Covid-19 vaccine as researchers rush into a pivotal test
289,bradloncar,"Lenexa, KS / Venice, FL",None,326,37201,62544,2020-06-14T00:12:57,This is a good read on Inovio’s vaccine. First time I’ve heard a first-person account of the electorporation (or ev,1271958769342300161,0.4577,0.4666666666666667,positive,This is a good read on Inovio’s vaccine. First time I’ve heard a first-person account of the electorporation (or ev
290,bradloncar,"Lenexa, KS / Venice, FL",None,326,37201,62544,2020-06-11T16:06:45,"@john_bresnahan @princetongb To be honest, I think Pfizer is getting way more credit (press) than it should. I keep",1271111637622239232,0.6423000000000001,0.7,positive,"To be honest, I think Pfizer is getting way more credit (press) than it should. I keep"
291,bradloncar,"Lenexa, KS / Venice, FL",None,326,37201,62544,2020-06-11T13:28:33,"In the last three days, we’ve seen three big companies deliver on speedy timelines for covid vaccine and treatment",1271071826345631745,0.0,0.08333333333333334,neutral,"In the last three days, we’ve seen three big companies deliver on speedy timelines for covid vaccine and treatment"
292,bradloncar,"Lenexa, KS / Venice, FL",None,326,37201,62544,2020-06-07T01:24:04,"@Aiims1742: .@TheLancet with an update on the #SARSCoV2 #vaccine pipeline, including the two inactivated vaccines from Sinopharm.",1269439954603704321,0.0,0.0,neutral,". with an update on the   pipeline, including the two inactivated vaccines from Sinopharm."
293,bradloncar,"Lenexa, KS / Venice, FL",None,326,37201,62544,2020-06-04T18:54:57,@matthewherper I love his quote when he's asked about if he thinks the vaccine will work. Basically saying that it',1268617254662438917,0.56845,0.6,positive,I love his quote when he's asked about if he thinks the vaccine will work. Basically saying that it'
294,bradloncar,"Lenexa, KS / Venice, FL",None,326,37201,62544,2020-06-03T19:20:35,"You could have read about the vaccine ""Space Race"" first in my Medium post on March 19th, or today in the Washingto",1268261316201984000,0.125,0.3333333333333333,neutral,"You could have read about the vaccine ""Space Race"" first in my Medium post on March 19th, or today in the Washingto"
295,bradloncar,"Lenexa, KS / Venice, FL",None,326,37201,62544,2020-06-03T19:17:14,"@lauriemcginley2: The global race for a coronavirus vaccine echoes the space race – with human lives, national pride and the key to rest",1268260472765190144,0.17,0.3666666666666667,neutral,"The global race for a coronavirus vaccine echoes the space race – with human lives, national pride and the key to rest"
296,bradloncar,"Lenexa, KS / Venice, FL",None,326,37201,62544,2020-06-03T18:35:13,"@NedPagliarulo: Five companies selected are developing different vaccine types, which seems wise to hedge for failure of one.   $MRNA: m",1268249898316595206,0.03808888888888887,0.6,neutral,"Five companies selected are developing different vaccine types, which seems wise to hedge for failure of one.   $MRNA: m"
297,bradloncar,"Lenexa, KS / Venice, FL",None,326,37201,62544,2020-06-02T11:12:57,The newest member to the biotech stock investing club: Pfizer.,1267776210471456769,0.0,0.0,neutral,The newest member to the biotech stock investing club: Pfizer.
298,bradloncar,"Lenexa, KS / Venice, FL",None,326,37201,62544,2020-06-01T16:16:09,It's not very often that Pfizer moves more than 7% in a day. Ouch.,1267490124335636482,0.1,0.4,neutral,It's not very often that Pfizer moves more than 7% in a day. Ouch.
299,bradloncar,"Lenexa, KS / Venice, FL",None,326,37201,62544,2020-05-28T17:55:43,@gautamkollu: This covid pandemic is a nightmare that keeps on hurting. Coming our way next is a rise in cancer related mortality becaus,1266065632665186304,-0.3982,0.2,neutral,This covid pandemic is a nightmare that keeps on hurting. Coming our way next is a rise in cancer related mortality becaus
300,bradloncar,"Lenexa, KS / Venice, FL",None,326,37201,62544,2020-05-26T12:44:48,@antonioregalado: Vaccine trials -- a limiting factor will be the wait  for enough infections in volunteers. Need infections to tell a d,1265262608736804865,0.0,0.5,neutral,Vaccine trials -- a limiting factor will be the wait  for enough infections in volunteers. Need infections to tell a d
301,bradloncar,"Lenexa, KS / Venice, FL",None,326,37201,62544,2020-05-22T14:48:27,@TheLancet: NEW Research—First human trial of #COVID19 vaccine finds it is safe and induces rapid immune response: finding from a dose-e,1263844178443808768,0.4185106060606061,0.35151515151515156,positive,NEW Research—First human trial of  vaccine finds it is safe and induces rapid immune response: finding from a dose-e
302,bradloncar,"Lenexa, KS / Venice, FL",None,326,37201,62544,2020-05-22T14:22:10,"@AndrewE_Dunn Fun fact, CanSino is now also the lead vaccine candidate in Canada.",1263837561237180416,0.4053,0.2,positive,"Fun fact, CanSino is now also the lead vaccine candidate in Canada."
303,bradloncar,"Lenexa, KS / Venice, FL",None,326,37201,62544,2020-05-22T13:39:22,@megtirrell: The Lancet publishes results of phase 1 human trial of CanSino Biologics #COVID19 vaccine in 108 subjects:,1263826793523535874,0.0,0.1,neutral,The Lancet publishes results of phase 1 human trial of CanSino Biologics  vaccine in 108 subjects:
304,bradloncar,"Lenexa, KS / Venice, FL",None,326,37201,62544,2020-05-21T13:42:20,"Hypothetical question: if the Oxford vaccine doesn't work, does Astra get to keep ownership of the manufacturing ca",1263465149475819523,0.0,0.0,neutral,"Hypothetical question: if the Oxford vaccine doesn't work, does Astra get to keep ownership of the manufacturing ca"
305,bradloncar,"Lenexa, KS / Venice, FL",None,326,37201,62544,2020-05-21T06:58:36,"The title of this story should actually be: Trump’s Vaccine Chief Has Vast Ties to Drug Industry, Thankfully",1263363548543094786,0.21075,0.55,neutral,"The title of this story should actually be: Trump’s Vaccine Chief Has Vast Ties to Drug Industry, Thankfully"
306,bradloncar,"Lenexa, KS / Venice, FL",None,326,37201,62544,2020-05-21T06:27:01,Astra received more than $1B from BARDA today to help scale up manufacturing of the Oxford vaccine. Says they have,1263355598046928897,0.45094999999999996,0.5,positive,Astra received more than $1B from BARDA today to help scale up manufacturing of the Oxford vaccine. Says they have
307,bradloncar,"Lenexa, KS / Venice, FL",None,326,37201,62544,2020-05-19T21:49:55,@adamfeuerstein He said it to give the public faith that he believes it is realistic a vaccine can be developed. No,1262863079785795587,0.12099444444444446,0.2333333333333333,positive,He said it to give the public faith that he believes it is realistic a vaccine can be developed. No
308,bradloncar,"Lenexa, KS / Venice, FL",None,326,37201,62544,2020-05-18T12:27:36,@lisamjarvis The general public is still caught up on vaccine vs treatment.,1262359177839759360,0.012500000000000004,0.2833333333333333,neutral,The general public is still caught up on vaccine vs treatment.
309,bradloncar,"Lenexa, KS / Venice, FL",None,326,37201,62544,2020-05-18T11:32:48,@JohnCendpts: BREAKING: Moderna posts a promising snapshot of human data for a leading Covid-19 vaccine $MRNA,1262345389015019529,0.25095,0.3,positive,BREAKING: Moderna posts a promising snapshot of human data for a leading Covid-19 vaccine $MRNA
310,bradloncar,"Lenexa, KS / Venice, FL",None,326,37201,62544,2020-05-18T03:57:20,In February I commented how this was the best performing vaccine company I had seen. Tonight it hit 220.00.,1262230765372309505,0.81845,0.3,positive,In February I commented how this was the best performing vaccine company I had seen. Tonight it hit 220.00.
311,bradloncar,"Lenexa, KS / Venice, FL",None,326,37201,62544,2020-05-15T15:55:10,Rose Garden vaccine event starts in 5 minutes...,1261324252202098688,0.3,0.95,neutral,Rose Garden vaccine event starts in 5 minutes...
312,bradloncar,"Lenexa, KS / Venice, FL",None,326,37201,62544,2020-05-15T12:15:54,"@markknoller: Today at the WH: At noon Rose Garden event, Pres Trump delivers remarks on Coronavirus vaccine development. At 4pm, he hon",1261269071401811968,0.3,0.95,neutral,"Today at the WH: At noon Rose Garden event, Pres Trump delivers remarks on Coronavirus vaccine development. At 4pm, he hon"
313,bradloncar,"Lenexa, KS / Venice, FL",None,326,37201,62544,2020-05-14T13:20:21,"@bydavidcrow: The race to find a vaccine is descending into a nationalistic Cold War-style battle,  @rmilneNordic and I write today in t",1260922903413100547,-0.4909,1.0,negative,"The race to find a vaccine is descending into a nationalistic Cold War-style battle,   and I write today in t"
314,bradloncar,"Lenexa, KS / Venice, FL",None,326,37201,62544,2020-05-14T05:41:32,There was a great NOVA episode on PBS today about drug and vaccine development.,1260807439634575360,0.71245,0.75,positive,There was a great NOVA episode on PBS today about drug and vaccine development.
315,bradloncar,"Lenexa, KS / Venice, FL",None,326,37201,62544,2020-05-08T14:46:58,"@SciencEddman @biotechhack Yes, that’s a valid concern as well. Not just gene Tx but also if you needed a booster shot of the vaccine.",1258770374038368258,0.1066,0.0,neutral,"Yes, that’s a valid concern as well. Not just gene Tx but also if you needed a booster shot of the vaccine."
316,bradloncar,"Lenexa, KS / Venice, FL",None,326,37201,62544,2020-05-07T11:10:11,"$MRNA PR says that their COVID vaccine P3 trial could start ""early summer.""",1258353429937901573,0.05,0.3,neutral,"$MRNA PR says that their COVID vaccine P3 trial could start ""early summer."""
317,bradloncar,"Lenexa, KS / Venice, FL",None,326,37201,62544,2020-05-07T04:49:11,@FinancialTimes: The FT View: Countries need to share the burden of funding a vaccine to defeat coronavirus. Yet already there are signs,1258257548521676800,-0.28595,0.0,neutral,The FT View: Countries need to share the burden of funding a vaccine to defeat coronavirus. Yet already there are signs
318,bradloncar,"Lenexa, KS / Venice, FL",None,326,37201,62544,2020-05-04T09:50:39,Big NYT story on China’s vaccine race.,1257246249855614978,0.0,0.1,neutral,Big NYT story on China’s vaccine race.
319,bradloncar,"Lenexa, KS / Venice, FL",None,326,37201,62544,2020-05-02T18:32:00,Vaccine development makes the Politics section of NYT. This generation’s #SpaceRace. h/t @Aiims1742.,1256652678324801539,0.0,0.0,neutral,Vaccine development makes the Politics section of NYT. This generation’s  h/t
320,bradloncar,"Lenexa, KS / Venice, FL",None,326,37201,62544,2020-05-01T12:49:29,"These COIVD-19 vaccine stock photos are everywhere, and they are so cheesy.",1256204091321171968,-0.25,1.0,neutral,"These COIVD-19 vaccine stock photos are everywhere, and they are so cheesy."
321,bradloncar,"Lenexa, KS / Venice, FL",None,326,37201,62544,2020-04-30T14:53:44,Astra gets a $5B market cap bump after announcing it will sell Oxford's vaccine on a not-for-profit basis.,1255872973078179841,0.0,0.0,neutral,Astra gets a $5B market cap bump after announcing it will sell Oxford's vaccine on a not-for-profit basis.
322,bradloncar,"Lenexa, KS / Venice, FL",None,326,37201,62544,2020-04-30T14:00:24,"Also, Inovio started its clinical trial well before BioNTech and Pfizer. This is riddled with errors.",1255859550361714696,-0.0386,0.0,neutral,"Also, Inovio started its clinical trial well before BioNTech and Pfizer. This is riddled with errors."
323,bradloncar,"Lenexa, KS / Venice, FL",None,326,37201,62544,2020-04-30T13:59:19,"@stuartathompson Also, Inovio started its clinical trial well before BioNTech and Pfizer.",1255859279426400256,0.1366,0.0,neutral,"Also, Inovio started its clinical trial well before BioNTech and Pfizer."
324,bradloncar,"Lenexa, KS / Venice, FL",None,326,37201,62544,2020-04-30T13:42:11,NY Times left out the vaccine candidate that’s farthest along in the world (CanSino) from this graphic.,1255854966838906882,0.0,0.2,neutral,NY Times left out the vaccine candidate that’s farthest along in the world (CanSino) from this graphic.
325,bradloncar,"Lenexa, KS / Venice, FL",None,326,37201,62544,2020-04-30T13:40:27,@stuartathompson Your graphic is missing the vaccine candidate that’s farthest along. That’s China’s CanSino Biolog,1255854530497044480,-0.198,0.225,negative,Your graphic is missing the vaccine candidate that’s farthest along. That’s China’s CanSino Biolog
326,bradloncar,"Lenexa, KS / Venice, FL",None,326,37201,62544,2020-04-30T06:23:19,AstraZeneca and Oxford University announce landmark agreement for COVID-19 vaccine,1255744521121533960,0.27115,0.0,neutral,AstraZeneca and Oxford University announce landmark agreement for COVID-19 vaccine
327,bradloncar,"Lenexa, KS / Venice, FL",None,326,37201,62544,2020-04-29T18:19:26,"@ArmstrongDrew: SCOOP: ""Operation Warp Speed"" -- The Trump administration is readying a Manhattan Project-style vaccine effort to try an",1255562351899750407,0.1627,0.0,neutral,"SCOOP: ""Operation Warp Speed"" -- The Trump administration is readying a Manhattan Project-style vaccine effort to try an"
328,bradloncar,"Lenexa, KS / Venice, FL",None,326,37201,62544,2020-04-29T01:10:35,"There are two illustrative points in this article about the Oxford vaccine, which an Indian manufacturer is startin",1255303431545389060,0.0,0.0,neutral,"There are two illustrative points in this article about the Oxford vaccine, which an Indian manufacturer is startin"
329,bradloncar,"Lenexa, KS / Venice, FL",None,326,37201,62544,2020-04-28T14:36:42,@Dereklowe: I've updated my most recent coronavirus vaccine post with the latest news. Things are moving fast:,1255143910461984772,0.15,0.5625,neutral,I've updated my most recent coronavirus vaccine post with the latest news. Things are moving fast:
330,bradloncar,"Lenexa, KS / Venice, FL",None,326,37201,62544,2020-04-27T05:20:05,"True to its name CanSino, which is currently the furthest along in testing of any COVID-19 vaccine in the world, is",1254641444733759490,0.29825,0.525,positive,"True to its name CanSino, which is currently the furthest along in testing of any COVID-19 vaccine in the world, is"
331,bradloncar,"Lenexa, KS / Venice, FL",None,326,37201,62544,2020-04-24T17:28:04,"@westsideguy3 Yes, that's true. The reality is that vaccine development is basically all countries (regions) for themselves at the moment.",1253737485714305025,0.51025,0.65,positive,"Yes, that's true. The reality is that vaccine development is basically all countries (regions) for themselves at the moment."
332,bradloncar,"Lenexa, KS / Venice, FL",None,326,37201,62544,2020-04-24T17:04:58,China could have Covid-19 vaccine ‘ready for public use early next year’,1253731673633669120,0.037500000000000006,0.21666666666666667,neutral,China could have Covid-19 vaccine ‘ready for public use early next year’
