,author,location,language,friends,followers,statuses,date,message,tweet_id,polarity,subjectivity,sentiment,text
833,CNBC,"Englewood Cliffs, NJ",None,833,3867325,397182,2020-12-19T14:23:18,You might want to add these extra costs to your budget when planning a safe vacation during Covid. #investinyou (In,1340301687911817216,0.37195,0.3,positive,You might want to add these extra costs to your budget when planning a safe vacation during Covid.  (In
834,CNBC,"Englewood Cliffs, NJ",None,833,3867325,397182,2020-12-19T08:01:15,"""I've never been so broke in my life."" Cash-strapped Americans grapple with Covid at Christmastime.",1340205542174814208,-0.2799,0.0,neutral,"""I've never been so broke in my life."" Cash-strapped Americans grapple with Covid at Christmastime."
835,CNBC,"Englewood Cliffs, NJ",None,833,3867325,397182,2020-12-19T06:06:27,Elizabeth Holmes' trial delayed as California's Covid cases surge,1340176652471586817,-0.11315,0.0,neutral,Elizabeth Holmes' trial delayed as California's Covid cases surge
836,CNBC,"Englewood Cliffs, NJ",None,833,3867325,397182,2020-12-19T02:37:29,"Covid vaccinations for the general public ‘won’t be chaos,’ assures Walgreens executive",1340124063805693955,0.1716,0.2833333333333333,positive,"Covid vaccinations for the general public ‘won’t be chaos,’ assures Walgreens executive"
837,CNBC,"Englewood Cliffs, NJ",None,833,3867325,397182,2020-12-19T01:41:55,@thenewsoncnbc: The FDA has approved Moderna’s coronavirus vaccine for emergency use. Here's a look at the biggest news of the day. ⚡️ “,1340110077374701571,0.0258,0.0,neutral,The FDA has approved Moderna’s coronavirus vaccine for emergency use. Here's a look at the biggest news of the day. ⚡️ “
838,CNBC,"Englewood Cliffs, NJ",None,833,3867325,397182,2020-12-19T01:40:29,United Airlines in talks with CDC after passenger death possibly due to Covid.,1340109719311159296,-0.1991,0.375,negative,United Airlines in talks with CDC after passenger death possibly due to Covid.
839,CNBC,"Englewood Cliffs, NJ",None,833,3867325,397182,2020-12-19T01:19:13,@thenewsoncnbc: Ski resorts across the country are getting ready for a big winter. Many closed early last season as COVID first raged. N,1340104366737469440,0.0038571428571428507,0.27142857142857146,neutral,Ski resorts across the country are getting ready for a big winter. Many closed early last season as COVID first raged. N
840,CNBC,"Englewood Cliffs, NJ",None,833,3867325,397182,2020-12-19T00:42:36,@thenewsoncnbc: JUST IN: FDA approves second Covid vaccine for emergency use as it clears Moderna's for U.S. distribution.,1340095151570599936,0.05135,0.0,neutral,JUST IN: FDA approves second Covid vaccine for emergency use as it clears Moderna's for U.S. distribution.
841,CNBC,"Englewood Cliffs, NJ",None,833,3867325,397182,2020-12-19T00:41:57,@thenewsoncnbc: BREAKING: The FDA has approved Moderna’s coronavirus vaccine for emergency use.,1340094986235375616,0.0258,0.0,neutral,BREAKING: The FDA has approved Moderna’s coronavirus vaccine for emergency use.
842,CNBC,"Englewood Cliffs, NJ",None,833,3867325,397182,2020-12-19T00:40:13,@BerkeleyJr: BREAKING: The FDA just OK'd Moderna's coronavirus vaccine for emergency use. The vaccine — the second authorized for use in,1340094551738953729,-0.06589999999999999,0.25,neutral,BREAKING: The FDA just OK'd Moderna's coronavirus vaccine for emergency use. The vaccine — the second authorized for use in
843,CNBC,"Englewood Cliffs, NJ",None,833,3867325,397182,2020-12-19T00:38:37,@CNBCnow: BREAKING: FDA approves second Covid vaccine for emergency use as it clears Moderna’s for U.S. distribution,1340094149819838466,0.05135,0.0,neutral,BREAKING: FDA approves second Covid vaccine for emergency use as it clears Moderna’s for U.S. distribution
844,CNBC,"Englewood Cliffs, NJ",None,833,3867325,397182,2020-12-19T00:36:31,"@thenewsoncnbc: VP Mike Pence received the Covid vaccine on live TV today, along with Second Lady Pence and Surgeon General Adams. Here’",1340093618560913409,0.031060606060606063,0.3333333333333333,neutral,"VP Mike Pence received the Covid vaccine on live TV today, along with Second Lady Pence and Surgeon General Adams. Here’"
845,CNBC,"Englewood Cliffs, NJ",None,833,3867325,397182,2020-12-19T00:36:24,@thenewsoncnbc: Moderna and Pfizer have different strategies to distribute their coronavirus vaccines. @FrankCNBC has the breakdown. htt,1340093592187056128,0.0,0.6,neutral,Moderna and Pfizer have different strategies to distribute their coronavirus vaccines.  has the breakdown. htt
846,CNBC,"Englewood Cliffs, NJ",None,833,3867325,397182,2020-12-19T00:36:18,"@thenewsoncnbc: As the rollout of Pfizer’s coronavirus vaccine continues across the country, the FDA could authorize Moderna’s vaccine f",1340093564391448576,0.0,0.0,neutral,"As the rollout of Pfizer’s coronavirus vaccine continues across the country, the FDA could authorize Moderna’s vaccine f"
847,CNBC,"Englewood Cliffs, NJ",None,833,3867325,397182,2020-12-18T23:56:14,December is shaping up to be the Covid pandemic's deadliest month yet in the U.S.,1340083483998375936,0.0,0.0,neutral,December is shaping up to be the Covid pandemic's deadliest month yet in the U.S.
848,CNBC,"Englewood Cliffs, NJ",None,833,3867325,397182,2020-12-18T23:01:58,Winnebago CEO expects pent-up demand to propel Covid boom in RV sales in 2021,1340069826589560848,-0.064,0.0,neutral,Winnebago CEO expects pent-up demand to propel Covid boom in RV sales in 2021
849,CNBC,"Englewood Cliffs, NJ",None,833,3867325,397182,2020-12-18T22:58:07,"""I've never been so broke in my life."" Cash-strapped Americans grapple with Covid at Christmastime.",1340068857952808972,-0.2799,0.0,neutral,"""I've never been so broke in my life."" Cash-strapped Americans grapple with Covid at Christmastime."
850,CNBC,"Englewood Cliffs, NJ",None,833,3867325,397182,2020-12-18T21:43:35,HHS releases sweeping new report on U.S. Covid outbreak in move toward transparency,1340050098571661321,0.06818181818181818,0.45454545454545453,neutral,HHS releases sweeping new report on U.S. Covid outbreak in move toward transparency
851,CNBC,"Englewood Cliffs, NJ",None,833,3867325,397182,2020-12-18T19:59:09,"If the FDA grants the Moderna vaccine emergency use authorization, the logistics involved in the vaccine’s distribu",1340023818388205570,-0.08895,0.0,neutral,"If the FDA grants the Moderna vaccine emergency use authorization, the logistics involved in the vaccine’s distribu"
852,CNBC,"Englewood Cliffs, NJ",None,833,3867325,397182,2020-12-18T19:06:02,"As the country awaits final approval for $MRNA's #COVID19 vaccine, VP @Mike_Pence received his vaccine live on TV t",1340010450495401984,0.29744090909090903,0.75,positive,"As the country awaits final approval for $MRNA's  vaccine, VP  received his vaccine live on TV t"
853,CNBC,"Englewood Cliffs, NJ",None,833,3867325,397182,2020-12-18T18:27:52,December is shaping up to be the Covid pandemic's deadliest month yet in the U.S.,1340000845623144451,0.0,0.0,neutral,December is shaping up to be the Covid pandemic's deadliest month yet in the U.S.
854,CNBC,"Englewood Cliffs, NJ",None,833,3867325,397182,2020-12-18T17:53:15,You might want to add these extra costs to your budget when planning a safe vacation during Covid,1339992134552793088,0.37195,0.3,positive,You might want to add these extra costs to your budget when planning a safe vacation during Covid
855,CNBC,"Englewood Cliffs, NJ",None,833,3867325,397182,2020-12-18T17:36:17,Last-minute fight over the Fed's lending powers is hampering Covid stimulus deal,1339987865183408139,-0.1909,0.0,neutral,Last-minute fight over the Fed's lending powers is hampering Covid stimulus deal
856,CNBC,"Englewood Cliffs, NJ",None,833,3867325,397182,2020-12-18T16:42:11,LISTEN NOW: FDA panel endorses second Covid vaccine in U.S. as Moderna wins key vote in path to emergency use  List,1339974248614522881,0.32115,0.39999999999999997,positive,LISTEN NOW: FDA panel endorses second Covid vaccine in U.S. as Moderna wins key vote in path to emergency use  List
857,CNBC,"Englewood Cliffs, NJ",None,833,3867325,397182,2020-12-18T16:37:01,WATCH LIVE: NY Gov. Andrew Cuomo holds a briefing as state distributes Covid-19 vaccine,1339972948896178180,0.06818181818181818,0.5,neutral,WATCH LIVE: NY Gov. Andrew Cuomo holds a briefing as state distributes Covid-19 vaccine
858,CNBC,"Englewood Cliffs, NJ",None,833,3867325,397182,2020-12-18T16:27:51,Watch live: New York Gov. Cuomo briefs the press on Covid pandemic as state distributes vaccines,1339970641563365376,0.06818181818181818,0.4772727272727273,neutral,Watch live: New York Gov. Cuomo briefs the press on Covid pandemic as state distributes vaccines
859,CNBC,"Englewood Cliffs, NJ",None,833,3867325,397182,2020-12-18T16:17:08,Pelosi and McConnell will receive Covid vaccine soon as shots are reserved for senior U.S. officials,1339967948539179012,0.0,0.0,neutral,Pelosi and McConnell will receive Covid vaccine soon as shots are reserved for senior U.S. officials
860,CNBC,"Englewood Cliffs, NJ",None,833,3867325,397182,2020-12-18T15:58:03,"""The statement they put out last night was that there was 7M doses available,"" says @ScottGottliebMD on Pfizer vacc",1339963145499111424,0.1,0.23333333333333334,neutral,"""The statement they put out last night was that there was 7M doses available,"" says  on Pfizer vacc"
861,CNBC,"Englewood Cliffs, NJ",None,833,3867325,397182,2020-12-18T15:47:00,"Congress struggles to seal final Covid relief, funding deal with shutdown hours away",1339960361177542656,0.07655,1.0,neutral,"Congress struggles to seal final Covid relief, funding deal with shutdown hours away"
862,CNBC,"Englewood Cliffs, NJ",None,833,3867325,397182,2020-12-18T15:36:24,COVAX global Covid vaccine program secures nearly 2 billion doses as UNICEF prepares for distribution,1339957694187393024,0.18409999999999999,0.2,positive,COVAX global Covid vaccine program secures nearly 2 billion doses as UNICEF prepares for distribution
863,CNBC,"Englewood Cliffs, NJ",None,833,3867325,397182,2020-12-18T14:50:46,Dr. Scott Gottlieb expects Covid vaccine shortages to last even if Moderna receives clearance,1339946212938698754,-0.07655,0.06666666666666667,neutral,Dr. Scott Gottlieb expects Covid vaccine shortages to last even if Moderna receives clearance
864,CNBC,"Englewood Cliffs, NJ",None,833,3867325,397182,2020-12-18T14:32:29,FDA pushes back on Trump tweet suggesting Moderna's Covid vaccine won emergency-use approval,1339941608696016900,0.38915,0.0,neutral,FDA pushes back on Trump tweet suggesting Moderna's Covid vaccine won emergency-use approval
865,CNBC,"Englewood Cliffs, NJ",None,833,3867325,397182,2020-12-18T13:32:44,Dr. Fauci hopes to get the Covid vaccine next week; Vice President Pence was immunized Friday,1339926572887904256,0.21075,0.0,neutral,Dr. Fauci hopes to get the Covid vaccine next week; Vice President Pence was immunized Friday
866,CNBC,"Englewood Cliffs, NJ",None,833,3867325,397182,2020-12-18T13:12:19,"BREAKING: Vice President Mike Pence, Second Lady, and Surgeon General Jerome Adams receive Covid-19 vaccine.",1339921435540729857,0.012500000000000004,0.25,neutral,"BREAKING: Vice President Mike Pence, Second Lady, and Surgeon General Jerome Adams receive Covid-19 vaccine."
867,CNBC,"Englewood Cliffs, NJ",None,833,3867325,397182,2020-12-18T13:08:27,"WATCH LIVE: VP Pence, Second Lady, and Surgeon General Jerome Adams receive Covid-19 vaccine",1339920464018333697,0.031060606060606063,0.3333333333333333,neutral,"WATCH LIVE: VP Pence, Second Lady, and Surgeon General Jerome Adams receive Covid-19 vaccine"
868,CNBC,"Englewood Cliffs, NJ",None,833,3867325,397182,2020-12-18T13:00:57,Covid live updates: JJ enrolls participants for late-stage trials; virus crisis in prisons,1339918573830025218,-0.09821818181818182,0.5,neutral,Covid live updates: JJ enrolls participants for late-stage trials; virus crisis in prisons
869,CNBC,"Englewood Cliffs, NJ",None,833,3867325,397182,2020-12-18T12:32:14,"CVS Health, Walgreens start providing Covid vaccines at thousands of hard-hit nursing homes",1339911346536779776,0.0,0.0,neutral,"CVS Health, Walgreens start providing Covid vaccines at thousands of hard-hit nursing homes"
870,CNBC,"Englewood Cliffs, NJ",None,833,3867325,397182,2020-12-18T11:07:25,57% of workers support a mandatory Covid-19 vaccine for return to office: CNBC Survey,1339890003892187137,0.2294,0.0,neutral,57% of workers support a mandatory Covid-19 vaccine for return to office: CNBC Survey
871,CNBC,"Englewood Cliffs, NJ",None,833,3867325,397182,2020-12-18T01:23:46,@thenewsoncnbc: An FDA advisory panel has overwhelmingly voted to recommend the approval of Moderna’s coronavirus vaccine for emergency,1339743125129089025,0.4306,1.0,positive,An FDA advisory panel has overwhelmingly voted to recommend the approval of Moderna’s coronavirus vaccine for emergency
872,CNBC,"Englewood Cliffs, NJ",None,833,3867325,397182,2020-12-17T23:07:37,@CNBCFastMoney: A key FDA panel just recommended approval for Moderna's Covid-19 vaccine for emergency use. Our traders discuss the impa,1339708859380842499,0.1591,1.0,neutral,A key FDA panel just recommended approval for Moderna's Covid-19 vaccine for emergency use. Our traders discuss the impa
873,CNBC,"Englewood Cliffs, NJ",None,833,3867325,397182,2020-12-17T22:55:56,An FDA panel votes to recommend the approval of Moderna’s coronavirus vaccine for emergency use. @megtirrell report,1339705918636908544,0.2294,0.0,neutral,An FDA panel votes to recommend the approval of Moderna’s coronavirus vaccine for emergency use.  report
874,CNBC,"Englewood Cliffs, NJ",None,833,3867325,397182,2020-12-17T22:32:23,'I've never been so broke in my life:' Cash-strapped Americans grapple with Covid at Christmastime,1339699992253108230,-0.2799,0.0,neutral,'I've never been so broke in my life:' Cash-strapped Americans grapple with Covid at Christmastime
875,CNBC,"Englewood Cliffs, NJ",None,833,3867325,397182,2020-12-17T22:03:32,@BerkeleyJr: BREAKING NEWS: FDA panel endorses second Covid vaccine in U.S. as Moderna wins key vote in path to emergency use. The FDA c,1339692732634296325,0.32115,0.39999999999999997,positive,BREAKING NEWS: FDA panel endorses second Covid vaccine in U.S. as Moderna wins key vote in path to emergency use. The FDA c
876,CNBC,"Englewood Cliffs, NJ",None,833,3867325,397182,2020-12-17T22:01:24,FDA panel endorses second Covid vaccine in U.S. as Moderna wins key vote in path to emergency use,1339692195876618246,0.32115,0.39999999999999997,positive,FDA panel endorses second Covid vaccine in U.S. as Moderna wins key vote in path to emergency use
877,CNBC,"Englewood Cliffs, NJ",None,833,3867325,397182,2020-12-17T22:01:08,@CNBCnow: BREAKING: FDA panel endorses second Covid vaccine in U.S. as Moderna wins key vote in path to emergency use,1339692129732407298,0.32115,0.39999999999999997,positive,BREAKING: FDA panel endorses second Covid vaccine in U.S. as Moderna wins key vote in path to emergency use
878,CNBC,"Englewood Cliffs, NJ",None,833,3867325,397182,2020-12-17T21:46:01,"@thenewsoncnbc: TONIGHT: A look at how some small businesses are surviving Covid. Plus, how bad was that cyberattack on U.S. agencies? T",1339688323141558275,-0.39659999999999995,0.5333333333333333,negative,"TONIGHT: A look at how some small businesses are surviving Covid. Plus, how bad was that cyberattack on U.S. agencies? T"
879,CNBC,"Englewood Cliffs, NJ",None,833,3867325,397182,2020-12-17T21:35:58,FedEx beats quarterly earnings and revenue estimates but cites continued uncertainty of Covid pandemic,1339685796991950856,-0.23835,0.0,neutral,FedEx beats quarterly earnings and revenue estimates but cites continued uncertainty of Covid pandemic
880,CNBC,"Englewood Cliffs, NJ",None,833,3867325,397182,2020-12-17T20:34:55,"Russia’s President Vladimir Putin called on the public to get the coronavirus vaccine, but said he himself hasn’t g",1339670432065220609,0.0,0.06666666666666667,neutral,"Russia’s President Vladimir Putin called on the public to get the coronavirus vaccine, but said he himself hasn’t g"
881,CNBC,"Englewood Cliffs, NJ",None,833,3867325,397182,2020-12-17T20:08:53,"@thenewsoncnbc: Former Obama HHS official criticizes the Trump administration’s global Covid approach, saying it's ""unfortunate"" that ""t",1339663879056592897,-0.4131833333333333,0.3333333333333333,negative,"Former Obama HHS official criticizes the Trump administration’s global Covid approach, saying it's ""unfortunate"" that ""t"
882,CNBC,"Englewood Cliffs, NJ",None,833,3867325,397182,2020-12-17T17:44:44,Hospital CEOs say they expect skeptical employees will want Covid vaccine when they see co-workers getting it,1339627605520084992,-0.375,0.5,negative,Hospital CEOs say they expect skeptical employees will want Covid vaccine when they see co-workers getting it
883,CNBC,"Englewood Cliffs, NJ",None,833,3867325,397182,2020-12-17T17:04:07,LISTEN NOW: Congress scrambles to finalize Covid relief and avoid a shutdown as the deadline draws near. Listen and,1339617382189461504,0.16315000000000002,0.4,positive,LISTEN NOW: Congress scrambles to finalize Covid relief and avoid a shutdown as the deadline draws near. Listen and
884,CNBC,"Englewood Cliffs, NJ",None,833,3867325,397182,2020-12-17T16:11:03,Will business travel return to normal with Covid vaccine? Top executives are split: Survey,1339604026850066437,0.26365,0.575,positive,Will business travel return to normal with Covid vaccine? Top executives are split: Survey
885,CNBC,"Englewood Cliffs, NJ",None,833,3867325,397182,2020-12-17T16:11:02,"Google a better vaccine recovery stock than Facebook in first half of 2021, Bank of America says",1339604021808525313,0.3174222222222222,0.3333333333333333,positive,"Google a better vaccine recovery stock than Facebook in first half of 2021, Bank of America says"
886,CNBC,"Englewood Cliffs, NJ",None,833,3867325,397182,2020-12-17T16:11:01,HHS Secretary Azar says Pfizer keeps government at 'arm's length' on Covid vaccine manufacturing,1339604019430346762,0.0,0.0,neutral,HHS Secretary Azar says Pfizer keeps government at 'arm's length' on Covid vaccine manufacturing
887,CNBC,"Englewood Cliffs, NJ",None,833,3867325,397182,2020-12-17T16:11:00,Biden cuts ad focused on Covid relief for Georgia Senate candidates Warnock and Ossoff,1339604014535610375,0.27115,0.0,neutral,Biden cuts ad focused on Covid relief for Georgia Senate candidates Warnock and Ossoff
888,CNBC,"Englewood Cliffs, NJ",None,833,3867325,397182,2020-12-17T15:01:32,"Congress scrambles to finalize Covid relief, avoid shutdown as deadline draws near",1339586533460832259,0.16315000000000002,0.4,positive,"Congress scrambles to finalize Covid relief, avoid shutdown as deadline draws near"
889,CNBC,"Englewood Cliffs, NJ",None,833,3867325,397182,2020-12-17T14:06:54,Watch live: Key FDA panel debates whether to endorse Moderna's Covid vaccine for emergency use,1339572783597162496,-0.004509090909090914,0.75,neutral,Watch live: Key FDA panel debates whether to endorse Moderna's Covid vaccine for emergency use
890,CNBC,"Englewood Cliffs, NJ",None,833,3867325,397182,2020-12-17T14:05:06,WATCH LIVE: FDA Panel discusses Moderna’s covid vaccine for emergency use,1339572331241455616,-0.12271818181818181,0.5,neutral,WATCH LIVE: FDA Panel discusses Moderna’s covid vaccine for emergency use
891,CNBC,"Englewood Cliffs, NJ",None,833,3867325,397182,2020-12-17T13:39:35,You can’t sue Pfizer or Moderna if you have severe Covid vaccine side effects. The government likely won't compensa,1339565907937509376,-0.1909,1.0,neutral,You can’t sue Pfizer or Moderna if you have severe Covid vaccine side effects. The government likely won't compensa
892,CNBC,"Englewood Cliffs, NJ",None,833,3867325,397182,2020-12-17T13:02:33,@BerkeleyJr: It's time for round 2! The FDA advisory committee meeting to discuss Moderna's Covid vaccine begins at 9 a.m. ET. Last week,1339556590907756544,-0.0625,0.23333333333333334,neutral,It's time for round 2! The FDA advisory committee meeting to discuss Moderna's Covid vaccine begins at 9 a.m. ET. Last week
893,CNBC,"Englewood Cliffs, NJ",None,833,3867325,397182,2020-12-17T12:52:15,Covid live updates: French President Macron tests positive; snow blasts U.S. Northeast amid vaccine rollout,1339553999071158273,0.3393060606060606,0.34848484848484845,positive,Covid live updates: French President Macron tests positive; snow blasts U.S. Northeast amid vaccine rollout
894,CNBC,"Englewood Cliffs, NJ",None,833,3867325,397182,2020-12-17T11:55:23,Russia's Putin says he hasn't had Covid vaccine yet because he's too old,1339539685694205954,0.05,0.2,neutral,Russia's Putin says he hasn't had Covid vaccine yet because he's too old
895,CNBC,"Englewood Cliffs, NJ",None,833,3867325,397182,2020-12-17T11:02:59,5 things to know before FDA panel votes on Moderna's Covid vaccine today,1339526498643021824,0.0,0.0,neutral,5 things to know before FDA panel votes on Moderna's Covid vaccine today
896,CNBC,"Englewood Cliffs, NJ",None,833,3867325,397182,2020-12-17T11:01:51,"2021 will see 'vaccine cooperation, not competition,' Russian official says after AstraZeneca tie-up",1339526213984014343,0.0,0.0,neutral,"2021 will see 'vaccine cooperation, not competition,' Russian official says after AstraZeneca tie-up"
897,CNBC,"Englewood Cliffs, NJ",None,833,3867325,397182,2020-12-17T09:52:58,French President Emmanuel Macron tests positive for Covid,1339508880515215360,0.3355181818181818,0.2727272727272727,positive,French President Emmanuel Macron tests positive for Covid
898,CNBC,"Englewood Cliffs, NJ",None,833,3867325,397182,2020-12-17T05:30:38,"Covid vaccines will bring recovery in 2021 — but it won't be 'business as usual,' says Singapore minister",1339442860077232134,-0.125,0.25,neutral,"Covid vaccines will bring recovery in 2021 — but it won't be 'business as usual,' says Singapore minister"
899,CNBC,"Englewood Cliffs, NJ",None,833,3867325,397182,2020-12-17T03:02:45,U.S. officials said Wednesday they quarantined several thousand doses of Pfizer’s coronavirus vaccine in California,1339405645808869376,0.0,0.0,neutral,U.S. officials said Wednesday they quarantined several thousand doses of Pfizer’s coronavirus vaccine in California
900,CNBC,"Englewood Cliffs, NJ",None,833,3867325,397182,2020-12-17T02:30:12,"Pence to publicly receive Covid vaccine on Friday, Biden as soon as next week",1339397455322988544,0.0,0.03333333333333333,neutral,"Pence to publicly receive Covid vaccine on Friday, Biden as soon as next week"
901,CNBC,"Englewood Cliffs, NJ",None,833,3867325,397182,2020-12-17T02:28:56,FDA says extra doses from vials of Pfizer’s Covid vaccine can be used,1339397133418553350,0.0,0.1,neutral,FDA says extra doses from vials of Pfizer’s Covid vaccine can be used
902,CNBC,"Englewood Cliffs, NJ",None,833,3867325,397182,2020-12-17T01:57:11,Former Obama HHS official criticizes Trump administration’s global Covid approach,1339389144582254593,-0.17,0.0,neutral,Former Obama HHS official criticizes Trump administration’s global Covid approach
903,CNBC,"Englewood Cliffs, NJ",None,833,3867325,397182,2020-12-17T01:28:30,"@thenewsoncnbc: The vaccine rollout continues in the U.S., as a major winter storm slams the Northeast. Here's a look at the biggest new",1339381926889713665,0.04971590909090909,0.4772727272727273,neutral,"The vaccine rollout continues in the U.S., as a major winter storm slams the Northeast. Here's a look at the biggest new"
904,CNBC,"Englewood Cliffs, NJ",None,833,3867325,397182,2020-12-17T01:13:34,"@thenewsoncnbc: “Feeling really good now,” emergency room physician Dr. Mario Ramirez says after receiving the first dose of Pfizer’s co",1339378170194227205,0.27985,0.4666666666666667,positive,"“Feeling really good now,” emergency room physician Dr. Mario Ramirez says after receiving the first dose of Pfizer’s co"
905,CNBC,"Englewood Cliffs, NJ",None,833,3867325,397182,2020-12-17T00:53:30,@thenewsoncnbc: How long will it take for all of us to get the coronavirus vaccine? Here’s what Dr. Fauci told @megtirrell earlier today,1339373117387534336,-0.0125,0.45,neutral,How long will it take for all of us to get the coronavirus vaccine? Here’s what Dr. Fauci told  earlier today
906,CNBC,"Englewood Cliffs, NJ",None,833,3867325,397182,2020-12-17T00:53:26,"@thenewsoncnbc: “Up to now it’s going frankly very well,” Operation Warp Speed’s Dr. Moncef Slaoui tells @megtirrell about the vaccine r",1339373102006996992,0.1,0.3,neutral,"“Up to now it’s going frankly very well,” Operation Warp Speed’s Dr. Moncef Slaoui tells  about the vaccine r"
907,CNBC,"Englewood Cliffs, NJ",None,833,3867325,397182,2020-12-17T00:40:31,"Buy these REITs as Singapore eases Covid measures further, says major Asian bank",1339369852990091265,0.16951666666666665,0.3333333333333333,positive,"Buy these REITs as Singapore eases Covid measures further, says major Asian bank"
908,CNBC,"Englewood Cliffs, NJ",None,833,3867325,397182,2020-12-16T23:53:32,"Adidas will keep opening new stores despite Covid e-commerce surge, CEO says",1339358028974448646,0.06818181818181818,0.45454545454545453,neutral,"Adidas will keep opening new stores despite Covid e-commerce surge, CEO says"
909,CNBC,"Englewood Cliffs, NJ",None,833,3867325,397182,2020-12-16T23:32:14,Amazon vies for its workers to get priority access to Covid vaccine,1339352665592127489,0.08895,0.0,neutral,Amazon vies for its workers to get priority access to Covid vaccine
910,CNBC,"Englewood Cliffs, NJ",None,833,3867325,397182,2020-12-16T22:39:00,"""We are going to put an end to COVID because of science, innovation, and these vaccines,"" says @SteveDaines. ""I’m c",1339339269488267264,0.1909,0.0,neutral,"""We are going to put an end to COVID because of science, innovation, and these vaccines,"" says  ""I’m c"
911,CNBC,"Englewood Cliffs, NJ",None,833,3867325,397182,2020-12-16T22:13:00,Package shipping volume surged 27% in November. Here's how UPS has managed delivery of the coronavirus vaccine and,1339332726596513792,0.0,0.0,neutral,Package shipping volume surged 27% in November. Here's how UPS has managed delivery of the coronavirus vaccine and
912,CNBC,"Englewood Cliffs, NJ",None,833,3867325,397182,2020-12-16T22:01:53,Dr. Fauci says U.S. could return to normal by mid-fall if most people get Covid vaccine,1339329929926815745,0.1625,0.575,neutral,Dr. Fauci says U.S. could return to normal by mid-fall if most people get Covid vaccine
913,CNBC,"Englewood Cliffs, NJ",None,833,3867325,397182,2020-12-16T21:15:15,"'We want them infected,' Trump HHS appointee said in email pushing to expose infants, kids and teens to Covid to re",1339318195967156227,-0.27115,0.0,neutral,"'We want them infected,' Trump HHS appointee said in email pushing to expose infants, kids and teens to Covid to re"
914,CNBC,"Englewood Cliffs, NJ",None,833,3867325,397182,2020-12-16T21:10:51,FDA authorizes Abbott's rapid $25 Covid test for at-home use,1339317087752347657,0.0,0.0,neutral,FDA authorizes Abbott's rapid $25 Covid test for at-home use
915,CNBC,"Englewood Cliffs, NJ",None,833,3867325,397182,2020-12-16T20:40:58,"At-home Covid tests may be for sale at drugstores in February, says Ellume CEO",1339309567453388801,0.0,0.0,neutral,"At-home Covid tests may be for sale at drugstores in February, says Ellume CEO"
916,CNBC,"Englewood Cliffs, NJ",None,833,3867325,397182,2020-12-16T19:57:39,The FDA just approved a $30 at-home Covid test — here's what you need to know,1339298664079110150,0.21075,0.0,neutral,The FDA just approved a $30 at-home Covid test — here's what you need to know
917,CNBC,"Englewood Cliffs, NJ",None,833,3867325,397182,2020-12-16T19:28:00,LISTEN NOW: Congress closes in on a $900 billion Covid relief deal as Americans await aid. Listen and subscribe to,1339291202760265728,0.27115,0.0,neutral,LISTEN NOW: Congress closes in on a $900 billion Covid relief deal as Americans await aid. Listen and subscribe to
918,CNBC,"Englewood Cliffs, NJ",None,833,3867325,397182,2020-12-16T19:24:10,New York Gov. Cuomo warns a January economic shutdown is possible as Covid cases soar to springtime records,1339290240025026560,0.004710606060606061,0.5515151515151515,neutral,New York Gov. Cuomo warns a January economic shutdown is possible as Covid cases soar to springtime records
919,CNBC,"Englewood Cliffs, NJ",None,833,3867325,397182,2020-12-16T19:20:12,"@cnbcevents: Which vaccine is Dr. Fauci taking? Whichever gets here first, he shares with @megtirrell.  We're back in 30 minutes with #O",1339289238915919877,0.2105,0.16666666666666666,positive,"Which vaccine is Dr. Fauci taking? Whichever gets here first, he shares with   We're back in 30 minutes with"
920,CNBC,"Englewood Cliffs, NJ",None,833,3867325,397182,2020-12-16T19:19:59,@cnbcevents: .@megtirrell leads a lightning round of Qs w/Dr. Fauci #HealthyReturns - Can you get Covid from the vaccine? Absolutely imp,1339289185967017984,0.0,0.65,neutral,. leads a lightning round of Qs w/Dr. Fauci  - Can you get Covid from the vaccine? Absolutely imp
921,CNBC,"Englewood Cliffs, NJ",None,833,3867325,397182,2020-12-16T19:16:00,"""Stark differences in accessibility across the states,"" says @ScottGottliebMD on vaccine rollout across U.S. The fe",1339288182957871104,-0.1,0.6,neutral,"""Stark differences in accessibility across the states,"" says  on vaccine rollout across U.S. The fe"
922,CNBC,"Englewood Cliffs, NJ",None,833,3867325,397182,2020-12-16T17:17:09,Dr. Scott Gottlieb worries that states may struggle with last-mile logistics of administering Covid vaccines,1339258272818339846,-0.31245,0.0,neutral,Dr. Scott Gottlieb worries that states may struggle with last-mile logistics of administering Covid vaccines
923,CNBC,"Englewood Cliffs, NJ",None,833,3867325,397182,2020-12-16T16:39:19,U.S. quarantines Pfizer vaccine shipments in California and Alabama after transit 'anomaly' left vials too cold,1339248751756578817,-0.15,0.5,neutral,U.S. quarantines Pfizer vaccine shipments in California and Alabama after transit 'anomaly' left vials too cold
924,CNBC,"Englewood Cliffs, NJ",None,833,3867325,397182,2020-12-16T16:37:50,WATCH LIVE: NY Gov. Cuomo holds a briefing as state begins to distribute Covid vaccine,1339248378174201863,0.06818181818181818,0.5,neutral,WATCH LIVE: NY Gov. Cuomo holds a briefing as state begins to distribute Covid vaccine
